# state	expected_P_or_N	fixture_id	provenance_jsonl_line
0000000000000000000020303000000022	N	oracle_08891	8891
0000000000000000000020311010000022	N	oracle_08892	8892
0000000000000000000020312000000022	N	oracle_08893	8893
0000000000000000000021000020000034	N	oracle_08894	8894
0000000000000000000021000030000024	N	oracle_08895	8895
0000000000000000000021000030000033	N	oracle_08896	8896
0000000000000000000021000120000033	N	oracle_08897	8897
0000000000000000000021000210000033	N	oracle_08898	8898
0000000000000000000021000220000023	P	oracle_08899	8899
0000000000000000000021001020000033	N	oracle_08900	8900
0000000000000000000021001220000022	N	oracle_08901	8901
0000000000000000000021002010000033	N	oracle_08902	8902
0000000000000000000021002020000023	P	oracle_08903	8903
0000000000000000000021002100000033	N	oracle_08904	8904
0000000000000000000021002200000023	N	oracle_08905	8905
0000000000000000000021003000000024	N	oracle_08906	8906
0000000000000000000021003000000033	N	oracle_08907	8907
0000000000000000000021003100000023	N	oracle_08908	8908
0000000000000000000021004000000023	N	oracle_08909	8909
0000000000000000000021011030000022	N	oracle_08910	8910
0000000000000000000021011100000033	N	oracle_08911	8911
0000000000000000000021012000000033	N	oracle_08912	8912
0000000000000000000021012100000023	N	oracle_08913	8913
0000000000000000000021012110000022	N	oracle_08914	8914
0000000000000000000021013000000023	P	oracle_08915	8915
0000000000000000000021022000000023	N	oracle_08916	8916
0000000000000000000021100110000033	N	oracle_08917	8917
0000000000000000000021101010000033	N	oracle_08918	8918
0000000000000000000021101020000023	N	oracle_08919	8919
0000000000000000000021101030000022	N	oracle_08920	8920
0000000000000000000021102010000023	N	oracle_08921	8921
0000000000000000000021102110000022	N	oracle_08922	8922
0000000000000000000021103000000023	N	oracle_08923	8923
0000000000000000000021110030000022	N	oracle_08924	8924
0000000000000000000021110100000033	N	oracle_08925	8925
0000000000000000000021111020000022	N	oracle_08926	8926
0000000000000000000021111030000012	N	oracle_08927	8927
0000000000000000000021111110000022	N	oracle_08928	8928
0000000000000000000021112000000023	N	oracle_08929	8929
0000000000000000000021112010000022	N	oracle_08930	8930
0000000000000000000021112100000022	N	oracle_08931	8931
0000000000000000000021112110000012	N	oracle_08932	8932
0000000000000000000021200100000033	N	oracle_08933	8933
0000000000000000000021200200000023	N	oracle_08934	8934
0000000000000000000021203000000022	N	oracle_08935	8935
0000000000000000000021210010000023	N	oracle_08936	8936
0000000000000000000021210100000023	N	oracle_08937	8937
0000000000000000000021212000000013	N	oracle_08938	8938
0000000000000000000021212000000022	N	oracle_08939	8939
0000000000000000000021303000000012	N	oracle_08940	8940
0000000000000000000021400010000022	N	oracle_08941	8941
0000000000000000000022000020000024	N	oracle_08942	8942
0000000000000000000022000020000033	P	oracle_08943	8943
0000000000000000000022000110000033	N	oracle_08944	8944
0000000000000000000022000200000033	P	oracle_08945	8945
0000000000000000000022000210000023	P	oracle_08946	8946
0000000000000000000022001010000033	N	oracle_08947	8947
0000000000000000000022001120000022	N	oracle_08948	8948
0000000000000000000022002010000023	N	oracle_08949	8949
0000000000000000000022002100000023	P	oracle_08950	8950
0000000000000000000022011110000022	N	oracle_08951	8951
0000000000000000000022100010000033	N	oracle_08952	8952
0000000000000000000022100030000022	N	oracle_08953	8953
0000000000000000000022100100000033	N	oracle_08954	8954
0000000000000000000022100110000023	N	oracle_08955	8955
0000000000000000000022100200000023	P	oracle_08956	8956
0000000000000000000022101010000023	N	oracle_08957	8957
0000000000000000000022101110000022	N	oracle_08958	8958
0000000000000000000022110010000023	N	oracle_08959	8959
0000000000000000000022110110000022	N	oracle_08960	8960
0000000000000000000022111010000022	N	oracle_08961	8961
0000000000000000000022111100000022	N	oracle_08962	8962
0000000000000000000022111110000012	N	oracle_08963	8963
0000000000000000000022200010000023	N	oracle_08964	8964
0000000000000000000022200100000023	N	oracle_08965	8965
0000000000000000000022210010000013	N	oracle_08966	8966
0000000000000000000022210010000022	N	oracle_08967	8967
0000000000000000000022300010000022	N	oracle_08968	8968
0000000000000000000023000010000033	N	oracle_08969	8969
0000000000000000000023000120000022	N	oracle_08970	8970
0000000000000000000023001020000022	N	oracle_08971	8971
0000000000000000000023001110000022	N	oracle_08972	8972
0000000000000000000023001120000012	N	oracle_08973	8973
0000000000000000000023100110000022	N	oracle_08974	8974
0000000000000000000023101010000022	N	oracle_08975	8975
0000000000000000000023101100000022	N	oracle_08976	8976
0000000000000000000023101110000012	N	oracle_08977	8977
0000000000000000000023200010000022	N	oracle_08978	8978
0000000000000000000023300010000012	N	oracle_08979	8979
0000000000000000000024100010000022	N	oracle_08980	8980
0000000000000000000030000020000034	N	oracle_08981	8981
0000000000000000000030000040000023	P	oracle_08982	8982
0000000000000000000030000110000034	N	oracle_08983	8983
0000000000000000000030000120000033	N	oracle_08984	8984
0000000000000000000030000130000023	N	oracle_08985	8985
0000000000000000000030000200000034	N	oracle_08986	8986
0000000000000000000030000210000024	N	oracle_08987	8987
0000000000000000000030000210000033	N	oracle_08988	8988
0000000000000000000030000220000023	P	oracle_08989	8989
0000000000000000000030000310000023	P	oracle_08990	8990
0000000000000000000030000400000023	P	oracle_08991	8991
0000000000000000000030001120000023	N	oracle_08992	8992
0000000000000000000030001210000023	N	oracle_08993	8993
0000000000000000000030001220000022	N	oracle_08994	8994
0000000000000000000030002100000033	N	oracle_08995	8995
0000000000000000000030004000000023	N	oracle_08996	8996
0000000000000000000030011120000022	N	oracle_08997	8997
0000000000000000000030011210000022	N	oracle_08998	8998
0000000000000000000030012020000022	N	oracle_08999	8999
0000000000000000000030012100000023	N	oracle_09000	9000
0000000000000000000030013000000023	P	oracle_09001	9001
0000000000000000000030013010000022	N	oracle_09002	9002
0000000000000000000030020120000022	N	oracle_09003	9003
0000000000000000000030021020000022	N	oracle_09004	9004
0000000000000000000030021100000023	N	oracle_09005	9005
0000000000000000000030021110000022	N	oracle_09006	9006
0000000000000000000030021120000012	N	oracle_09007	9007
0000000000000000000030101120000022	N	oracle_09008	9008
0000000000000000000030101210000022	N	oracle_09009	9009
0000000000000000000030102020000022	N	oracle_09010	9010
0000000000000000000030103010000022	N	oracle_09011	9011
0000000000000000000030110120000022	N	oracle_09012	9012
0000000000000000000030110210000022	N	oracle_09013	9013
0000000000000000000030111020000022	N	oracle_09014	9014
0000000000000000000030111110000022	N	oracle_09015	9015
0000000000000000000030111120000012	N	oracle_09016	9016
0000000000000000000030111200000022	N	oracle_09017	9017
0000000000000000000030111210000012	N	oracle_09018	9018
0000000000000000000030112010000022	N	oracle_09019	9019
0000000000000000000030112020000012	N	oracle_09020	9020
0000000000000000000030113000000022	N	oracle_09021	9021
0000000000000000000030113010000012	N	oracle_09022	9022
0000000000000000000030120110000022	N	oracle_09023	9023
0000000000000000000030121010000022	N	oracle_09024	9024
0000000000000000000030121100000022	N	oracle_09025	9025
0000000000000000000030121110000012	N	oracle_09026	9026
0000000000000000000030200200000023	N	oracle_09027	9027
0000000000000000000030201110000022	N	oracle_09028	9028
0000000000000000000030210110000022	N	oracle_09029	9029
0000000000000000000030211010000022	N	oracle_09030	9030
0000000000000000000030211100000022	N	oracle_09031	9031
0000000000000000000030211110000012	N	oracle_09032	9032
0000000000000000000030300020000022	P	oracle_09033	9033
0000000000000000000030300200000022	P	oracle_09034	9034
0000000000000000000030301010000022	N	oracle_09035	9035
0000000000000000000030310010000022	N	oracle_09036	9036
0000000000000000000030311010000012	N	oracle_09037	9037
0000000000000000000031000010000034	N	oracle_09038	9038
0000000000000000000031000020000024	N	oracle_09039	9039
0000000000000000000031000020000033	N	oracle_09040	9040
0000000000000000000031000030000023	P	oracle_09041	9041
0000000000000000000031001100000033	N	oracle_09042	9042
0000000000000000000031001120000022	N	oracle_09043	9043
0000000000000000000031002100000023	N	oracle_09044	9044
0000000000000000000031100020000023	N	oracle_09045	9045
0000000000000000000031100030000022	N	oracle_09046	9046
0000000000000000000031100200000023	N	oracle_09047	9047
0000000000000000000031200010000023	N	oracle_09048	9048
0000000000000000000031200100000023	N	oracle_09049	9049
0000000000000000000031200200000013	N	oracle_09050	9050
0000000000000000000031200200000022	N	oracle_09051	9051
0000000000000000000031300010000022	N	oracle_09052	9052
0000000000000000000032000010000033	N	oracle_09053	9053
0000000000000000000032000030000022	N	oracle_09054	9054
0000000000000000000032000120000022	N	oracle_09055	9055
0000000000000000000032001020000022	N	oracle_09056	9056
0000000000000000000032001110000022	N	oracle_09057	9057
0000000000000000000032001120000012	N	oracle_09058	9058
0000000000000000000032100010000023	N	oracle_09059	9059
0000000000000000000032100020000022	N	oracle_09060	9060
0000000000000000000032100030000012	N	oracle_09061	9061
0000000000000000000032100100000023	N	oracle_09062	9062
0000000000000000000032200010000013	N	oracle_09063	9063
0000000000000000000032200010000022	N	oracle_09064	9064
0000000000000000000032200100000013	N	oracle_09065	9065
0000000000000000000032200100000022	N	oracle_09066	9066
0000000000000000000032300010000012	N	oracle_09067	9067
0000000000000000000033000010000023	P	oracle_09068	9068
0000000000000000000033000020000022	P	oracle_09069	9069
0000000000000000000033000200000022	P	oracle_09070	9070
0000000000000000000033100010000022	N	oracle_09071	9071
0000000000000000000033200010000012	N	oracle_09072	9072
0000000000000000000040000030000023	N	oracle_09073	9073
0000000000000000000040000120000023	N	oracle_09074	9074
0000000000000000000040000210000023	N	oracle_09075	9075
0000000000000000000040000300000023	N	oracle_09076	9076
0000000000000000000100000240000023	N	oracle_09077	9077
0000000000000000000100000420000023	N	oracle_09078	9078
0000000000000000000100001420000022	N	oracle_09079	9079
0000000000000000000100002220000023	N	oracle_09080	9080
0000000000000000000100003120000023	N	oracle_09081	9081
0000000000000000000100003210000023	N	oracle_09082	9082
0000000000000000000100003220000013	N	oracle_09083	9083
0000000000000000000100003220000022	N	oracle_09084	9084
0000000000000000000100004120000022	N	oracle_09085	9085
0000000000000000000100010420000022	N	oracle_09086	9086
0000000000000000000100011220000023	N	oracle_09087	9087
0000000000000000000100011320000022	N	oracle_09088	9088
0000000000000000000100011410000022	N	oracle_09089	9089
0000000000000000000100011420000012	N	oracle_09090	9090
0000000000000000000100012120000023	N	oracle_09091	9091
0000000000000000000100012210000023	N	oracle_09092	9092
0000000000000000000100012220000013	N	oracle_09093	9093
0000000000000000000100012220000022	N	oracle_09094	9094
0000000000000000000100012300000023	N	oracle_09095	9095
0000000000000000000100013120000022	N	oracle_09096	9096
0000000000000000000100013200000023	N	oracle_09097	9097
0000000000000000000100014020000022	N	oracle_09098	9098
0000000000000000000100014110000022	N	oracle_09099	9099
0000000000000000000100014120000012	N	oracle_09100	9100
0000000000000000000100020410000022	N	oracle_09101	9101
0000000000000000000100021200000033	N	oracle_09102	9102
0000000000000000000100021210000023	N	oracle_09103	9103
0000000000000000000100021300000023	N	oracle_09104	9104
0000000000000000000100021310000022	N	oracle_09105	9105
0000000000000000000100021400000022	N	oracle_09106	9106
0000000000000000000100021410000012	N	oracle_09107	9107
0000000000000000000100022110000023	N	oracle_09108	9108
0000000000000000000100022200000023	N	oracle_09109	9109
0000000000000000000100022210000013	N	oracle_09110	9110
0000000000000000000100022210000022	N	oracle_09111	9111
0000000000000000000100022300000013	N	oracle_09112	9112
0000000000000000000100022300000022	N	oracle_09113	9113
0000000000000000000100023100000023	N	oracle_09114	9114
0000000000000000000100023110000022	N	oracle_09115	9115
0000000000000000000100023200000013	N	oracle_09116	9116
0000000000000000000100023200000022	N	oracle_09117	9117
0000000000000000000100024010000022	N	oracle_09118	9118
0000000000000000000100024100000022	N	oracle_09119	9119
0000000000000000000100024110000012	N	oracle_09120	9120
0000000000000000000100031200000023	N	oracle_09121	9121
0000000000000000000100032100000023	N	oracle_09122	9122
0000000000000000000100032200000013	N	oracle_09123	9123
0000000000000000000100032200000022	N	oracle_09124	9124
0000000000000000000100033100000022	N	oracle_09125	9125
0000000000000000000100033200000012	N	oracle_09126	9126
0000000000000000000100102020000033	N	oracle_09127	9127
0000000000000000000100111200000033	N	oracle_09128	9128
0000000000000000000100112200000023	N	oracle_09129	9129
0000000000000000000100120200000033	N	oracle_09130	9130
0000000000000000000100121100000033	N	oracle_09131	9131
0000000000000000000100121200000023	N	oracle_09132	9132
0000000000000000000100122100000023	N	oracle_09133	9133
0000000000000000000100122200000013	N	oracle_09134	9134
0000000000000000000100122200000022	N	oracle_09135	9135
0000000000000000000100130100000033	N	oracle_09136	9136
0000000000000000000100202010000033	N	oracle_09137	9137
0000000000000000000100202020000023	P	oracle_09138	9138
0000000000000000000100210200000033	N	oracle_09139	9139
0000000000000000000100211200000023	N	oracle_09140	9140
0000000000000000000100212100000023	N	oracle_09141	9141
0000000000000000000100220200000023	N	oracle_09142	9142
0000000000000000000100221100000023	N	oracle_09143	9143
0000000000000000000100221200000013	N	oracle_09144	9144
0000000000000000000100221200000022	N	oracle_09145	9145
0000000000000000000100222100000013	N	oracle_09146	9146
0000000000000000000100222100000022	N	oracle_09147	9147
0000000000000000000101110200000033	N	oracle_09148	9148
0000000000000000000101200200000033	N	oracle_09149	9149
0000000000000000000101202010000023	P	oracle_09150	9150
0000000000000000000101210100000033	N	oracle_09151	9151
